Stages_Data,,,,,,,
English,,,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance
29:51:00,8.3755,18.42,119,0,86,14,58
29:52:00,8.3811,18.42,119,0,86,14,58
29:53:00,8.3866,18.42,119,0,86,14,58
29:54:00,8.3922,18.42,119,0,86,14,58
29:55:00,8.396,18.42,122,0,87,14,58
29:56:00,8.4009,18.63,122,0,87,14,58
29:57:00,8.4065,18.42,119,0,86,14,58
29:58:00,8.4103,18.42,117,0,85,14,58
29:59:00,8.4158,18.21,117,0,85,14,58
30:00:00,8.4214,17.99,115,0,84,14,58
30:01:00,8.4264,17.99,92,0,84,13,54
30:02:00,8.4301,17.14,92,0,84,13,54
30:03:00,8.4357,17.14,92,0,84,13,54
30:04:00,8.4407,17.14,92,0,84,13,54
30:05:00,8.4444,17.14,92,0,84,13,54
30:06:00,8.4494,17.14,92,0,84,13,54
30:07:00,8.455,17.14,92,0,84,13,54
30:08:00,8.4581,16.93,90,0,83,13,54
30:09:00,8.4631,16.93,90,0,83,13,54
30:10:00,8.468,16.93,90,0,83,13,54
30:11:00,8.473,17.56,110,0,82,14,58
30:12:00,8.4761,17.34,108,0,81,14,58
30:13:00,8.4799,16.92,97,0,76,14,58
30:14:00,8.4848,16.06,93,0,74,14,58
30:15:00,8.4879,15.84,91,0,73,14,58
30:16:00,8.4917,15.42,91,0,73,14,58
30:17:00,8.4954,15.84,93,0,74,14,58
30:18:00,8.4997,15.84,93,0,74,14,58
30:19:00,8.5047,16.06,97,0,76,14,58
30:20:00,8.5097,16.49,99,0,77,14,58
30:21:00,8.5128,16.49,99,0,77,14,58
30:22:00,8.5178,16.49,99,0,77,14,58
30:23:00,8.5227,16.49,101,0,78,13,54
30:24:00,8.5258,15.91,84,0,80,13,54
30:25:00,8.5296,16.73,94,0,85,13,54
30:26:00,8.5345,17.54,96,0,86,13,54
30:27:00,8.5376,17.34,94,0,85,13,54
30:28:00,8.542,17.14,90,0,83,13,54
30:29:00,8.547,16.93,88,0,82,13,54
30:30:00,8.5507,16.93,88,0,82,13,54
30:31:00,8.5557,16.93,88,0,82,13,54
30:32:00,8.5606,16.93,90,0,83,13,54
30:33:00,8.5656,16.93,90,0,83,13,54
30:34:00,8.5693,16.93,90,0,83,13,54
30:35:00,8.5737,17.14,92,0,84,13,54
30:36:00,8.5793,17.14,92,0,84,13,54
30:37:00,8.5824,17.14,92,0,84,13,54
30:38:00,8.5873,17.14,96,0,86,13,54
30:39:00,8.5923,17.75,99,0,88,13,54
30:40:00,8.5954,17.95,98,0,87,13,54
30:41:00,8.5998,17.75,78,0,86,12,50
30:42:00,8.6041,16.93,83,0,89,12,50
30:43:00,8.6072,17.53,88,0,92,12,50
30:44:00,8.6116,18.11,90,0,93,12,50
30:45:00,8.6172,18.11,90,0,93,12,50
30:46:00,8.6209,17.91,88,0,92,12,50
30:47:00,8.6259,17.91,86,0,91,12,50
30:48:00,8.6315,17.71,86,0,91,12,50
30:49:00,8.6352,17.71,86,0,91,12,50
30:50:00,8.6402,17.71,86,0,91,12,50
30:51:00,8.6458,17.71,86,0,91,12,50
30:52:00,8.6495,17.71,86,0,91,12,50
30:53:00,8.6551,17.91,88,0,92,12,50
30:54:00,8.6607,17.91,88,0,92,12,50
30:55:00,8.6663,17.91,90,0,93,12,50
30:56:00,8.67,19.17,111,0,94,13,54
30:57:00,8.6756,18.97,109,0,93,13,54
30:58:00,8.6812,18.76,105,0,91,13,54
30:59:00,8.6849,18.15,99,0,88,13,54
31:00:00,8.6905,17.75,99,0,88,13,54
31:01:00,8.6936,17.54,96,0,86,13,54
31:02:00,8.6986,17.54,96,0,86,13,54
31:03:00,8.7042,17.54,96,0,86,13,54
31:04:00,8.7098,17.54,96,0,86,13,54
31:05:00,8.7135,17.54,96,0,86,13,54
31:06:00,8.7185,17.54,98,0,87,13,54
31:07:00,8.7234,17.75,96,0,86,13,54
31:08:00,8.7272,17.54,96,0,86,13,54
31:09:00,8.7321,17.54,96,0,86,13,54
31:10:00,8.7371,17.34,94,0,85,13,54
31:11:00,8.7427,17.34,94,0,85,13,54
31:12:00,8.7458,17.14,92,0,84,13,54
31:13:00,8.7514,17.14,92,0,84,13,54
31:14:00,8.757,17.14,92,0,84,13,54
31:15:00,8.7595,17.34,94,0,85,13,54
31:16:00,8.7651,17.34,94,0,85,13,54
31:17:00,8.7707,17.34,94,0,85,13,54
31:18:00,8.7738,17.34,94,0,85,13,54
31:19:00,8.7794,17.34,94,0,85,13,54
31:20:00,8.7843,17.34,94,0,85,13,54
31:21:00,8.7881,17.54,96,0,86,13,54
31:22:00,8.793,17.34,94,0,85,13,54
31:23:00,8.798,17.34,94,0,85,13,54
31:24:00,8.8036,17.34,96,0,86,13,54
31:25:00,8.8067,17.54,96,0,86,13,54
31:26:00,8.8117,17.54,98,0,87,13,54
31:27:00,8.8166,17.75,96,0,86,13,54
31:28:00,8.8197,17.75,98,0,87,13,54
31:29:00,8.8247,17.54,98,0,87,13,54
31:30:00,8.8297,17.54,94,0,85,13,54
31:31:00,8.8347,17.54,96,0,86,13,54
31:32:00,8.8378,17.54,96,0,86,13,54
31:33:00,8.8434,17.54,96,0,86,13,54
31:34:00,8.8483,17.54,98,0,87,13,54
31:35:00,8.8521,17.75,98,0,87,13,54
31:36:00,8.8576,17.75,98,0,87,13,54
31:37:00,8.8626,17.95,99,0,88,13,54
31:38:00,8.8663,17.95,99,0,88,13,54
31:39:00,8.8719,17.95,99,0,88,13,54
31:40:00,8.8775,17.95,99,0,88,13,54
31:41:00,8.8831,17.95,99,0,88,13,54
31:42:00,8.8862,17.95,99,0,88,13,54
31:43:00,8.8918,17.95,99,0,88,13,54
31:44:00,8.8974,17.95,99,0,88,13,54
31:45:00,8.9011,17.75,98,0,87,13,54
31:46:00,8.9067,17.75,98,0,87,13,54
31:47:00,8.9117,17.75,98,0,87,13,54
31:48:00,8.9173,17.75,98,0,87,13,54
31:49:00,8.921,17.75,99,0,88,13,54
31:50:00,8.9266,17.95,99,0,88,13,54
31:51:00,8.9303,17.95,99,0,88,13,54
31:52:00,8.9359,17.95,99,0,88,13,54
31:53:00,8.9415,17.95,99,0,88,13,54
31:54:00,8.9465,17.95,99,0,88,13,54
31:55:00,8.9502,17.95,101,0,89,13,54
31:56:00,8.9558,18.15,101,0,89,13,54
31:57:00,8.9614,18.15,101,0,89,13,54
31:58:00,8.9651,18.15,101,0,89,13,54
31:59:00,8.9707,18.36,103,0,90,13,54
32:00:00,8.9763,18.36,103,0,90,13,54
32:01:00,8.9801,18.36,103,0,90,13,54
32:02:00,8.9856,18.15,101,0,89,13,54
32:03:00,8.9912,18.15,99,0,88,13,54
32:04:00,8.9968,17.95,98,0,87,13,54
32:05:00,8.9999,17.75,98,0,87,13,54
32:06:00,9.0055,17.75,98,0,87,13,54
32:07:00,9.0105,17.75,96,0,86,13,54
32:08:00,9.0136,17.75,98,0,87,13,54
32:09:00,9.0192,17.75,98,0,87,13,54
32:10:00,9.0248,17.75,98,0,87,13,54
32:11:00,9.0298,17.75,98,0,87,13,54
32:12:00,9.0341,17.75,98,0,87,13,54
32:13:00,9.0397,17.75,98,0,87,13,54
32:14:00,9.0447,17.75,99,0,88,13,54
32:15:00,9.0484,17.95,99,0,88,13,54
32:16:00,9.054,17.95,99,0,88,13,54
32:17:00,9.059,17.95,99,0,88,13,54
32:18:00,9.0627,17.95,99,0,88,13,54
32:19:00,9.0683,17.95,99,0,88,13,54
32:20:00,9.0739,17.95,99,0,88,13,54
32:21:00,9.0776,17.95,99,0,88,13,54
32:22:00,9.0832,17.95,99,0,88,13,54
32:23:00,9.0888,17.95,99,0,88,13,54
32:24:00,9.0944,17.95,99,0,88,13,54
32:25:00,9.0981,17.95,98,0,87,13,54
32:26:00,9.1031,17.75,98,0,87,13,54
32:27:00,9.1087,17.75,98,0,87,13,54
32:28:00,9.1124,17.75,98,0,87,13,54
32:29:00,9.118,17.75,98,0,87,13,54
32:30:00,9.123,17.75,98,0,87,13,54
32:31:00,9.1286,17.75,98,0,87,13,54
32:32:00,9.1323,17.75,98,0,87,13,54
32:33:00,9.1379,17.75,98,0,87,13,54
32:34:00,9.1429,17.75,98,0,87,13,54
32:35:00,9.1484,17.75,98,0,87,13,54
32:36:00,9.1522,17.75,98,0,87,13,54
32:37:00,9.1578,17.75,98,0,87,13,54
32:38:00,9.1627,17.75,99,0,88,13,54
32:39:00,9.1665,17.95,99,0,88,13,54
32:40:00,9.1721,17.95,98,0,87,13,54
32:41:00,9.1776,17.75,98,0,87,13,54
32:42:00,9.1832,17.75,98,0,87,13,54
32:43:00,9.1863,17.75,98,0,87,13,54
32:44:00,9.1919,17.75,98,0,87,13,54
32:45:00,9.1969,17.95,99,0,88,13,54
32:46:00,9.2006,17.95,99,0,88,13,54
32:47:00,9.2062,18.15,101,0,89,13,54
32:48:00,9.2118,18.15,103,0,90,13,54
32:49:00,9.2156,18.36,103,0,90,13,54
32:50:00,9.2211,18.36,103,0,90,13,54
32:51:00,9.2267,18.15,101,0,89,13,54
32:52:00,9.2305,18.15,101,0,89,13,54
32:53:00,9.2361,17.95,99,0,88,13,54
32:54:00,9.2417,17.95,99,0,88,13,54
32:55:00,9.2472,17.75,98,0,87,13,54
32:56:00,9.2504,17.75,98,0,87,13,54
32:57:00,9.2553,17.54,96,0,86,13,54
32:58:00,9.2609,17.54,96,0,86,13,54
32:59:00,9.264,17.34,96,0,86,13,54
33:00:00,9.269,17.54,96,0,86,13,54
33:01:00,9.2746,17.75,98,0,87,13,54
33:02:00,9.2771,17.54,96,0,86,13,54
33:03:00,9.2827,17.54,96,0,86,13,54
33:04:00,9.2876,17.54,94,0,85,13,54
33:05:00,9.2914,17.34,94,0,85,13,54
33:06:00,9.2963,17.14,92,0,84,13,54
33:07:00,9.3013,17.14,92,0,84,13,54
33:08:00,9.305,17.34,94,0,85,13,54
33:09:00,9.31,17.34,94,0,85,13,54
33:10:00,9.315,17.34,96,0,86,13,54
33:11:00,9.3187,17.54,94,0,85,13,54
33:12:00,9.3243,17.54,94,0,85,13,54
33:13:00,9.3293,17.54,94,0,85,13,54
33:14:00,9.3349,17.54,96,0,86,13,54
33:15:00,9.3386,17.54,96,0,86,13,54
33:16:00,9.3436,17.54,96,0,86,13,54
33:17:00,9.3491,17.54,96,0,86,13,54
33:18:00,9.3529,17.54,94,0,85,13,54
33:19:00,9.3578,17.34,94,0,85,13,54
33:20:00,9.3628,17.34,94,0,85,13,54
33:21:00,9.3665,17.34,94,0,85,13,54
33:22:00,9.3721,17.14,92,0,84,13,54
33:23:00,9.3771,17.14,92,0,84,13,54
33:24:00,9.3827,17.34,94,0,85,13,54
33:25:00,9.3858,17.14,94,0,85,13,54
33:26:00,9.3908,17.14,94,0,85,13,54
33:27:00,9.3958,17.14,88,0,82,13,54
33:28:00,9.3989,16.73,86,0,81,13,54
33:29:00,9.4026,16.52,88,0,82,13,54
33:30:00,9.4076,17.14,92,0,84,13,54
33:31:00,9.4107,17.34,94,0,85,13,54
33:32:00,9.4156,17.34,92,0,84,13,54
33:33:00,9.4206,17.14,90,0,83,13,54
33:34:00,9.4243,17.14,90,0,83,13,54
33:35:00,9.4293,17.14,90,0,83,13,54
33:36:00,9.4343,17.14,92,0,84,13,54
33:37:00,9.438,17.14,92,0,84,13,54
33:38:00,9.443,17.14,92,0,84,13,54
33:39:00,9.4479,17.14,92,0,84,13,54
33:40:00,9.4535,17.14,92,0,84,13,54
33:41:00,9.4573,17.14,92,0,84,13,54
33:42:00,9.4622,17.14,92,0,84,13,54
33:43:00,9.4672,17.14,92,0,84,13,54
33:44:00,9.4709,17.14,92,0,84,13,54
33:45:00,9.4759,17.14,92,0,84,13,54
33:46:00,9.4815,17.14,92,0,84,13,54
33:47:00,9.4871,17.14,92,0,84,13,54
33:48:00,9.4902,17.14,92,0,84,13,54
33:49:00,9.4958,17.14,92,0,84,13,54
33:50:00,9.5008,16.93,90,0,83,13,54
33:51:00,9.5039,16.93,90,0,83,13,54
33:52:00,9.5095,16.93,90,0,83,13,54
33:53:00,9.5144,16.93,90,0,83,13,54
33:54:00,9.52,16.93,90,0,83,13,54
33:55:00,9.5225,16.73,110,0,82,14,58
33:56:00,9.5275,17.56,108,0,81,14,58
33:57:00,9.5306,16.92,104,0,79,14,58
33:58:00,9.5337,17.36,117,0,77,15,63
33:59:00,9.5387,17.14,120,0,77,15,63
34:00:00,9.5424,17.36,117,0,76,15,63
34:01:00,9.5467,17.14,115,0,75,15,63
34:02:00,9.5517,16.91,115,0,75,15,63
34:03:00,9.5567,16.91,115,0,75,15,63
34:04:00,9.5604,16.91,117,0,76,15,63
34:05:00,9.5648,17.14,120,0,77,15,63
34:06:00,9.5704,17.36,120,0,77,15,63
34:07:00,9.5735,17.36,120,0,77,15,63
34:08:00,9.5791,17.36,120,0,77,15,63
34:09:00,9.5846,17.36,117,0,76,15,63
34:10:00,9.5896,17.14,115,0,75,15,63
34:11:00,9.5927,16.91,117,0,76,15,63
34:12:00,9.5977,17.14,117,0,76,15,63
34:13:00,9.6033,17.14,117,0,76,15,63
34:14:00,9.6064,17.14,117,0,76,15,63
34:15:00,9.612,17.14,117,0,76,15,63
34:16:00,9.617,17.14,117,0,76,15,63
34:17:00,9.6207,17.14,137,0,76,16,67
34:18:00,9.6263,18.08,134,0,75,16,67
34:19:00,9.6306,17.85,132,0,74,16,67
34:20:00,9.6337,17.37,126,0,72,16,67
34:21:00,9.6381,16.89,121,0,70,16,67
34:22:00,9.6431,16.66,121,0,70,16,67
34:23:00,9.6468,16.66,121,0,70,16,67
34:24:00,9.6518,16.89,123,0,71,16,67
34:25:00,9.6567,17.14,126,0,72,16,67
34:26:00,9.6617,17.14,126,0,72,16,67
34:27:00,9.6654,17.14,126,0,72,16,67
34:28:00,9.6698,16.89,123,0,71,16,67
34:29:00,9.6747,16.89,121,0,70,16,67
34:30:00,9.6785,16.66,121,0,70,16,67
34:31:00,9.6834,16.66,118,0,69,16,67
34:32:00,9.6884,16.42,115,0,68,16,67
34:33:00,9.6915,16.18,121,0,70,16,67
34:34:00,9.6959,16.66,123,0,71,16,67
34:35:00,9.7015,16.89,123,0,71,16,67
34:36:00,9.7046,16.89,123,0,71,16,67
34:37:00,9.7095,16.66,121,0,70,16,67
34:38:00,9.7139,16.42,118,0,69,16,67
34:39:00,9.7176,16.42,118,0,69,16,67
34:40:00,9.7226,16.66,121,0,70,16,67
34:41:00,9.7276,16.66,121,0,70,16,67
34:42:00,9.7325,16.66,121,0,70,16,67
34:43:00,9.7356,16.66,118,0,69,16,67
34:44:00,9.7412,16.42,118,0,69,16,67
34:45:00,9.7456,16.42,121,0,70,16,67
34:46:00,9.7493,16.66,123,0,71,16,67
34:47:00,9.7543,16.89,123,0,71,16,67
34:48:00,9.7593,16.89,118,0,69,16,67
34:49:00,9.763,16.42,118,0,69,16,67
34:50:00,9.768,16.42,118,0,69,16,67
34:51:00,9.7729,16.42,118,0,69,16,67
34:52:00,9.776,16.42,118,0,69,16,67
34:53:00,9.781,16.42,115,0,68,16,67
34:54:00,9.786,16.18,115,0,68,16,67
34:55:00,9.7909,16.18,115,0,68,16,67
34:56:00,9.794,16.18,115,0,68,16,67
34:57:00,9.799,16.18,115,0,68,16,67
34:58:00,9.804,16.18,115,0,68,16,67
34:59:00,9.8071,16.18,115,0,68,16,67
35:00:00,9.8121,16.18,118,0,69,16,67
35:01:00,9.8164,16.42,121,0,70,16,67
35:02:00,9.8214,16.89,123,0,71,16,67
35:03:00,9.8251,16.89,121,0,70,16,67
35:04:00,9.8295,16.66,115,0,68,16,67
35:05:00,9.8344,15.94,112,0,67,16,67
35:06:00,9.8375,16.18,118,0,69,16,67
35:07:00,9.8419,16.66,123,0,71,16,67
35:08:00,9.845,17.14,126,0,72,16,67
35:09:00,9.85,17.14,123,0,71,16,67
35:10:00,9.8549,16.89,123,0,71,16,67
35:11:00,9.8599,16.89,123,0,71,16,67
35:12:00,9.8636,16.89,123,0,71,16,67
35:13:00,9.8686,16.89,123,0,71,16,67
35:14:00,9.8742,16.89,123,0,71,16,67
35:15:00,9.8792,16.89,121,0,70,16,67
35:16:00,9.8823,16.66,121,0,70,16,67
35:17:00,9.8873,16.66,121,0,70,16,67
35:18:00,9.8922,16.89,123,0,71,16,67
35:19:00,9.8953,17.14,126,0,72,16,67
35:20:00,9.9009,17.14,126,0,72,16,67
35:21:00,9.9059,17.14,126,0,72,16,67
35:22:00,9.909,16.89,123,0,71,16,67
35:23:00,9.914,16.89,126,0,72,16,67
35:24:00,9.9189,17.14,126,0,72,16,67
35:25:00,9.9245,17.14,126,0,72,16,67
35:26:00,9.9276,17.14,126,0,72,16,67
35:27:00,9.9326,17.14,123,0,71,16,67
35:28:00,9.9382,16.89,123,0,71,16,67
35:29:00,9.9413,16.89,123,0,71,16,67
35:30:00,9.9469,16.89,123,0,71,16,67
35:31:00,9.9519,16.89,123,0,71,16,67
35:32:00,9.9556,16.89,121,0,70,16,67
35:33:00,9.96,16.66,121,0,70,16,67
35:34:00,9.9655,16.66,121,0,70,16,67
35:35:00,9.9705,16.66,121,0,70,16,67
35:36:00,9.9736,16.66,121,0,70,16,67
35:37:00,9.9792,16.66,121,0,70,16,67
35:38:00,9.9836,16.42,118,0,69,16,67
35:39:00,9.9867,16.66,121,0,70,16,67
35:40:00,9.9916,16.66,121,0,70,16,67
35:41:00,9.9972,16.66,121,0,70,16,67
35:42:00,10.0003,16.66,121,0,70,16,67
35:43:00,10.0053,16.66,121,0,70,16,67
35:44:00,10.0103,16.89,123,0,71,16,67
35:45:00,10.0153,16.89,121,0,70,16,67
35:46:00,10.019,16.66,121,0,70,16,67
35:47:00,10.024,16.89,123,0,71,16,67
35:48:00,10.0289,16.66,121,0,70,16,67
35:49:00,10.0327,16.66,121,0,70,16,67
35:50:00,10.037,16.66,118,0,69,16,67
35:51:00,10.042,16.42,118,0,69,16,67
35:52:00,10.0457,16.42,121,0,70,16,67
35:53:00,10.0494,16.89,126,0,72,16,67
35:54:00,10.0544,17.14,123,0,71,16,67
35:55:00,10.0581,17.14,121,0,70,16,67
35:56:00,10.0625,16.66,121,0,70,16,67
35:57:00,10.0681,16.66,121,0,70,16,67
35:58:00,10.0712,16.66,118,0,69,16,67
35:59:00,10.0762,16.42,118,0,69,16,67
36:00:00,10.0811,16.42,118,0,69,16,67
36:01:00,10.0861,16.42,118,0,69,16,67
36:02:00,10.0898,16.42,118,0,69,16,67
36:03:00,10.0942,16.42,121,0,70,16,67
36:04:00,10.0998,16.66,121,0,70,16,67
36:05:00,10.1029,16.89,123,0,71,16,67
36:06:00,10.1078,16.89,121,0,70,16,67
36:07:00,10.1128,16.66,118,0,69,16,67
36:08:00,10.1159,16.18,118,0,69,16,67
36:09:00,10.1196,16.66,123,0,71,16,67
36:10:00,10.1246,17.14,126,0,72,16,67
36:11:00,10.1283,17.14,126,0,72,16,67
36:12:00,10.1333,17.14,123,0,71,16,67
36:13:00,10.1383,16.89,123,0,71,16,67
36:14:00,10.1439,16.89,123,0,71,16,67
36:15:00,10.147,16.89,123,0,71,16,67
36:16:00,10.152,16.89,123,0,71,16,67
36:17:00,10.1576,16.89,123,0,71,16,67
36:18:00,10.1613,16.89,123,0,71,16,67
36:19:00,10.1663,16.89,123,0,71,16,67
36:20:00,10.1712,16.89,123,0,71,16,67
36:21:00,10.1768,16.89,126,0,72,16,67
36:22:00,10.1799,17.14,126,0,72,16,67
36:23:00,10.1849,17.14,126,0,72,16,67
36:24:00,10.1899,17.14,126,0,72,16,67
36:25:00,10.1936,17.14,126,0,72,16,67
36:26:00,10.1986,17.14,126,0,72,16,67
36:27:00,10.2042,17.14,126,0,72,16,67
36:28:00,10.2073,16.89,123,0,71,16,67
36:29:00,10.2122,16.89,123,0,71,16,67
36:30:00,10.2172,16.89,123,0,71,16,67
36:31:00,10.2228,16.89,123,0,71,16,67
36:32:00,10.2259,16.89,123,0,71,16,67
36:33:00,10.2309,17.14,126,0,72,16,67
36:34:00,10.2365,17.14,126,0,72,16,67
36:35:00,10.2396,17.14,123,0,71,16,67
36:36:00,10.2452,16.89,123,0,71,16,67
36:37:00,10.2501,16.89,123,0,71,16,67
36:38:00,10.2532,16.66,121,0,70,16,67
36:39:00,10.2582,16.66,121,0,70,16,67
36:40:00,10.2632,16.66,121,0,70,16,67
36:41:00,10.2669,16.66,121,0,70,16,67
36:42:00,10.2719,16.66,121,0,70,16,67
36:43:00,10.2769,16.66,121,0,70,16,67
36:44:00,10.2824,16.66,121,0,70,16,67
36:45:00,10.2856,16.66,118,0,69,16,67
36:46:00,10.2899,16.42,118,0,69,16,67
36:47:00,10.2949,16.42,118,0,69,16,67
36:48:00,10.2986,16.66,121,0,70,16,67
36:49:00,10.303,16.42,121,0,70,16,67
36:50:00,10.3079,16.66,121,0,70,16,67
36:51:00,10.3117,16.66,121,0,70,16,67
36:52:00,10.316,16.89,123,0,71,16,67
36:53:00,10.3216,16.89,123,0,71,16,67
36:54:00,10.3259,16.89,121,0,70,16,67
36:55:00,10.3297,16.66,121,0,70,16,67
36:56:00,10.3346,16.66,121,0,70,16,67
36:57:00,10.3396,16.66,121,0,70,16,67
36:58:00,10.3433,16.89,123,0,71,16,67
36:59:00,10.3483,16.89,123,0,71,16,67
37:00:00,10.3533,16.89,123,0,71,16,67
37:01:00,10.3583,16.89,123,0,71,16,67
37:02:00,10.362,17.14,129,0,73,16,67
37:03:00,10.367,17.37,129,0,73,16,67
37:04:00,10.3719,17.37,126,0,72,16,67
37:05:00,10.375,17.14,123,0,71,16,67
37:06:00,10.3794,16.66,123,0,71,16,67
37:07:00,10.3844,16.66,123,0,71,16,67
37:08:00,10.3875,17.14,126,0,72,16,67
37:09:00,10.3924,17.14,129,0,73,16,67
37:10:00,10.3974,17.37,129,0,73,16,67
37:11:00,10.403,17.37,129,0,73,16,67
37:12:00,10.4067,17.37,129,0,73,16,67
37:13:00,10.4117,17.37,129,0,73,16,67
37:14:00,10.4173,17.37,129,0,73,16,67
37:15:00,10.4223,17.37,126,0,72,16,67
37:16:00,10.4254,17.14,126,0,72,16,67
37:17:00,10.431,17.14,129,0,73,16,67
37:18:00,10.4359,17.37,132,0,74,16,67
37:19:00,10.4397,17.62,132,0,74,16,67
37:20:00,10.4446,17.62,129,0,73,16,67
37:21:00,10.4496,17.37,129,0,73,16,67
37:22:00,10.4533,17.37,126,0,72,16,67
37:23:00,10.4583,17.14,126,0,72,16,67
37:24:00,10.4633,17.14,126,0,72,16,67
37:25:00,10.467,17.14,126,0,72,16,67
37:26:00,10.4726,17.14,126,0,72,16,67
37:27:00,10.4776,16.89,123,0,71,16,67
37:28:00,10.4807,16.89,123,0,71,16,67
37:29:00,10.4856,16.89,126,0,72,16,67
37:30:00,10.4906,17.14,126,0,72,16,67
37:31:00,10.4956,17.37,129,0,73,16,67
37:32:00,10.4987,17.14,126,0,72,16,67
37:33:00,10.5043,17.14,126,0,72,16,67
37:34:00,10.5092,17.14,129,0,73,16,67
37:35:00,10.513,17.37,132,0,74,16,67
37:36:00,10.5173,17.62,129,0,73,16,67
37:37:00,10.5229,17.37,129,0,73,16,67
37:38:00,10.526,17.37,126,0,72,16,67
37:39:00,10.5316,17.14,126,0,72,16,67
37:40:00,10.5366,17.14,126,0,72,16,67
37:41:00,10.5403,16.89,123,0,71,16,67
37:42:00,10.5453,16.66,121,0,70,16,67
37:43:00,10.5503,16.66,121,0,70,16,67
37:44:00,10.5552,16.66,121,0,70,16,67
37:45:00,10.5583,16.89,123,0,71,16,67
37:46:00,10.5633,16.89,121,0,70,16,67
37:47:00,10.5683,16.66,118,0,69,16,67
37:48:00,10.5714,16.66,121,0,70,16,67
37:49:00,10.5764,16.66,123,0,71,16,67
37:50:00,10.5807,17.14,126,0,72,16,67
37:51:00,10.5844,16.89,126,0,72,16,67
37:52:00,10.5894,16.89,126,0,72,16,67
37:53:00,10.595,16.89,126,0,72,16,67
37:54:00,10.5981,16.89,126,0,72,16,67
37:55:00,10.6037,16.89,126,0,72,16,67
37:56:00,10.6087,16.89,126,0,72,16,67
37:57:00,10.6136,16.66,121,0,70,16,67
37:58:00,10.6174,16.66,121,0,70,16,67
37:59:00,10.6223,16.66,121,0,70,16,67
38:00:00,10.6273,16.66,121,0,70,16,67
38:01:00,10.6304,16.89,126,0,72,16,67
38:02:00,10.6354,17.14,126,0,72,16,67
38:03:00,10.6404,17.37,129,0,73,16,67
38:04:00,10.6441,17.37,126,0,72,16,67
38:05:00,10.6478,17.14,123,0,71,16,67
38:06:00,10.6522,16.66,118,0,69,16,67
38:07:00,10.6553,16.42,121,0,70,16,67
38:08:00,10.659,16.89,126,0,72,16,67
38:09:00,10.6633,17.37,129,0,73,16,67
38:10:00,10.6671,17.14,123,0,71,16,67
38:11:00,10.672,16.89,123,0,71,16,67
38:12:00,10.677,16.89,123,0,71,16,67
38:13:00,10.6807,16.89,123,0,71,16,67
38:14:00,10.6857,16.89,123,0,71,16,67
38:15:00,10.6907,16.89,123,0,71,16,67
38:16:00,10.6963,16.89,126,0,72,16,67
38:17:00,10.6994,17.14,129,0,73,16,67
38:18:00,10.7044,17.37,129,0,73,16,67
38:19:00,10.71,17.37,129,0,73,16,67
38:20:00,10.7137,17.37,129,0,73,16,67
38:21:00,10.7186,17.37,129,0,73,16,67
38:22:00,10.7242,17.37,129,0,73,16,67
38:23:00,10.728,17.37,129,0,73,16,67
38:24:00,10.7329,17.37,129,0,73,16,67
38:25:00,10.7385,17.37,129,0,73,16,67
38:26:00,10.7435,17.37,129,0,73,16,67
38:27:00,10.7472,17.37,129,0,73,16,67
38:28:00,10.7522,17.14,126,0,72,16,67
38:29:00,10.7572,17.14,126,0,72,16,67
38:30:00,10.7609,17.14,126,0,72,16,67
38:31:00,10.7659,16.89,123,0,71,16,67
38:32:00,10.7708,16.89,123,0,71,16,67
38:33:00,10.7758,16.89,123,0,71,16,67
38:34:00,10.7795,16.89,126,0,72,16,67
38:35:00,10.7839,17.37,129,0,73,16,67
38:36:00,10.7889,17.37,126,0,72,16,67
38:37:00,10.792,17.14,123,0,71,16,67
38:38:00,10.7976,17.14,126,0,72,16,67
38:39:00,10.8025,17.14,126,0,72,16,67
38:40:00,10.8063,17.14,126,0,72,16,67
38:41:00,10.8112,17.14,126,0,72,16,67
38:42:00,10.8168,17.14,126,0,72,16,67
38:43:00,10.8199,17.14,126,0,72,16,67
38:44:00,10.8255,16.89,123,0,71,16,67
38:45:00,10.8305,16.89,123,0,71,16,67
38:46:00,10.8355,16.89,123,0,71,16,67
38:47:00,10.8392,16.89,126,0,72,16,67
38:48:00,10.8442,17.14,126,0,72,16,67
38:49:00,10.8491,17.37,129,0,73,16,67
38:50:00,10.8529,17.37,129,0,73,16,67
38:51:00,10.8578,17.14,126,0,72,16,67
38:52:00,10.8628,17.14,123,0,71,16,67
38:53:00,10.8665,16.89,123,0,71,16,67
38:54:00,10.8715,16.89,123,0,71,16,67
38:55:00,10.8771,16.89,123,0,71,16,67
38:56:00,10.8802,16.89,123,0,71,16,67
38:57:00,10.8858,16.89,123,0,71,16,67
38:58:00,10.8908,16.89,123,0,71,16,67
38:59:00,10.8957,16.89,123,0,71,16,67
39:00:00,10.8995,16.89,123,0,71,16,67
39:01:00,10.9044,16.89,123,0,71,16,67
39:02:00,10.9088,17.14,126,0,72,16,67
39:03:00,10.9119,16.66,118,0,69,16,67
39:04:00,10.9156,16.18,98,0,69,15,63
39:05:00,10.92,16.01,108,0,72,14,58
39:06:00,10.9231,15.84,95,0,75,14,58
39:07:00,10.9268,16.27,99,0,77,14,58
39:08:00,10.9299,16.71,104,0,79,14,58
39:09:00,10.9336,16.92,84,0,80,13,54
39:10:00,10.9386,16.92,86,0,81,13,54
